zbest_b_[j]	EBV_b_[j]	e_EBV_[j]	E_EBV_[j]	SFR_b_[j]	e_SFR_[j]	E_SFR_[j]	Mstar_b_[j]	e_Mstar_[j]	E_Mstar_[j]	RA_b_[j]	DEC_b_[j]	SDSS_NAME_[i]	RA_[i]	Dec_[i]	REDSHIFT_[i]	LOG_MBH_[i]	LOG_MBH_ERR_[i]	LOG_LBOL_[i]	LOG_REDD_[i] 
0.8990	0.0537	0.0396	0.0678	4.096e+01	3.094e+01	5.098e+01	8.399e+11	8.131e+11	8.667e+11	162.71869	17.7146	105052.49+174252.3	162.71871	17.714542	0.899	8.80147303107101	0.20170854111810776	45.569533807872794	-1.3718183095994532
0.8830	0.0343	0.0256	0.0430	7.573e+00	5.920e+00	9.225e+00	3.856e+10	3.149e+10	4.563e+10	163.67427	8.189	105441.81+081120.4	163.67421	8.1890238	0.883	8.47308265578247	0.06168922228170143	45.12085109602776	-1.4921106461559506
0.8380	0.0748	0.0550	0.0945	1.901e+01	1.811e+01	1.991e+01	1.465e+11	8.416e+10	2.089e+11	163.68831	14.20224	105445.21+141207.7	163.68839	14.202166	0.838	8.348876992435242	0.04897128116649124	45.75935837661381	-0.7293977022226682
0.8370	0.0789	0.0580	0.0998	2.864e+01	2.093e+01	3.636e+01	5.823e+11	5.452e+11	6.194e+11	163.72336	44.87705	105453.56+445237.4	163.7232	44.877075	0.837	9.185185193570133	0.024516601523954937	45.90827374996707	-1.416790530004297
0.8290	0.1483	0.1095	0.1871	3.844e+00	3.842e+00	3.845e+00	1.792e+11	1.791e+11	1.793e+11	164.04564	36.0578	105610.95+360327.9	164.04562	36.05777	0.829	8.834201211197998	0.07487998969609558	45.127551356599426	-1.8465289409998091
0.8662	0.0192	0.0141	0.0243	1.847e+01	1.559e+01	2.135e+01	8.685e+11	4.051e+11	1.332e+12	164.22807	44.93126	105654.72+445552.6	164.228	44.931301	0.8662	9.410151498907126	0.04380501476349918	45.97275450938197	-1.577276075926392
0.8747	0.0294	0.0216	0.0371	1.634e+01	1.554e+01	1.715e+01	3.251e+11	3.091e+11	3.411e+11	164.72841	19.25234	105854.81+191508.2	164.7284	19.252294	0.8747	8.817136150130727	0.06947680120642166	46.012807329924954	-0.9442079066070106
0.8110	0.0905	0.0668	0.1142	1.018e+01	9.961e+00	1.040e+01	2.069e+11	2.025e+11	2.114e+11	165.10483	8.42978	110025.15+082547.1	165.10481	8.4297647	0.811	8.062338679323931	0.2183328300353758	45.41908712571671	-0.7831306400084606
0.8110	0.0282	0.0208	0.0355	4.358e+01	4.280e+01	4.435e+01	3.386e+11	3.326e+11	3.446e+11	165.47997	13.4923	110155.19+132932.2	165.48	13.4923	0.811	8.27926359601522	0.11330883237427235	45.22916537889641	-1.1899773035200456
0.8220	0.0125	0.0092	0.0157	7.815e-01	7.506e-01	8.123e-01	2.376e+11	2.282e+11	2.470e+11	165.51414	10.45849	110203.38+102730.5	165.51411	10.458497	0.822	8.93330650478171	0.028902699810641204	45.346498182649356	-1.7266874085335913
0.8470	0.0158	0.0117	0.0200	1.931e+01	1.880e+01	1.981e+01	3.925e+11	3.822e+11	4.028e+11	165.54399	22.55406	110210.53+223314.7	165.54391	22.554105	0.847	8.640893946457235	0.023701557644942674	45.4876783339959	-1.2930946988625698
0.8630	0.0000	0.0000	0.0050	2.109e+01	2.071e+01	2.147e+01	2.821e+11	2.770e+11	2.871e+11	165.76747	45.23382	110304.19+451401.7	165.76748	45.233836	0.863	8.72868889122605	0.02769018207430874	45.69670843245735	-1.1718595451699374
0.8551	0.0000	0.0000	0.0050	5.349e+01	4.568e+01	6.131e+01	2.501e+11	1.879e+11	3.122e+11	165.95913	14.39872	110350.18+142355.3	165.95912	14.398708	0.8551	8.693669851553281	0.03729826785444612	46.17841753006093	-0.6551314078935848
0.8790	0.0339	0.0250	0.0427	1.612e+01	1.565e+01	1.660e+01	3.306e+11	3.208e+11	3.403e+11	166.4418	26.83884	110546.02+265019.8	166.44177	26.838838	0.879	8.829330320873739	0.048461921127861296	45.71265052711309	-1.256558880161885
0.8010	0.0356	0.0263	0.0449	8.814e+00	8.672e+00	8.956e+00	1.792e+11	1.763e+11	1.821e+11	166.58897	10.80426	110621.35+104815.3	166.58898	10.804272	0.801	8.53235218644089	0.04517627963015749	45.203542916196184	-1.4686883566459434
0.8691	0.0093	0.0068	0.0118	6.324e+01	4.889e+01	7.758e+01	5.138e+11	4.171e+11	6.105e+11	167.34349	22.19931	110922.43+221157.4	167.3435	22.199299	0.8691	8.705139813612249	0.0354675431167659	46.38167550059001	-0.4633433994234723
0.8680	0.0650	0.0481	0.0820	8.879e+01	8.499e+01	9.260e+01	4.273e+11	4.219e+11	4.328e+11	167.80118	32.01931	111112.27+320109.7	167.80114	32.019365	0.868	8.402706965069363	0.15195668986742644	45.39181143684663	-1.1507746146239697
0.8940	0.1585	0.1172	0.1998	3.305e+01	2.975e+01	3.636e+01	1.015e+11	5.860e+10	1.445e+11	168.17242	47.4959	111241.39+472945.0	168.17248	47.495847	0.894	8.195054091569611	0.16589936444376585	45.59670016106751	-0.7382330169033385
0.8069	0.0100	0.0074	0.0126	1.190e+01	1.002e+01	1.377e+01	9.172e+10	7.641e+10	1.070e+11	168.18013	26.41189	111243.21+262442.8	168.18008	26.411915	0.8069	8.598096459854977	0.06724681813067852	45.71314590786209	-1.0248296383941222
0.8850	0.0000	0.0000	0.0050	1.750e+01	1.705e+01	1.794e+01	1.422e+11	1.217e+11	1.626e+11	168.98222	54.94853	111555.74+545654.9	168.98226	54.948665	0.885	8.113657447610976	0.12885643879061237	45.491765959342494	-0.7617705746697185
0.8375	0.0000	0.0000	0.0050	0.000e+00	0.000e+00	1.000e-02	7.427e+11	7.309e+11	7.545e+11	169.11786	22.52228	111628.28+223120.1	169.11786	22.522285	0.8375	9.329169422289176	0.030108024547044674	46.111765617249624	-1.3572828914407895
0.8090	0.0299	0.0220	0.0379	1.566e+01	1.462e+01	1.670e+01	3.211e+11	2.998e+11	3.423e+11	169.20459	53.55421	111649.10+533315.1	169.20458	53.554306	0.809	8.847719177420963	0.025481946726239584	45.69354798545464	-1.2940502783675571
0.8920	0.0000	0.0000	0.0050	2.673e+01	2.582e+01	2.765e+01	2.075e+11	2.002e+11	2.148e+11	169.20498	24.83648	111649.21+245011.6	169.20507	24.836558	0.892	8.608298055993103	0.05195212478000232	45.63233227840549	-1.1158448639888479
0.8890	0.0000	0.0000	0.0050	1.965e+01	-4.746e+00	4.404e+01	5.119e+11	3.734e+11	6.504e+11	169.26346	27.96204	111703.23+275743.5	169.26346	27.962094	0.889	8.485162202746169	0.2786475774769356	44.80201251024537	-1.8230287789020372
0.8660	0.0184	0.0136	0.0231	7.766e+00	7.683e+00	7.848e+00	1.592e+11	1.575e+11	1.609e+11	169.27858	60.95532	111706.87+605719.2	169.27865	60.955438	0.866	8.815960365232286	0.03172310308895999	45.450455330124605	-1.505384121508918
0.8720	0.0000	0.0000	0.0050	6.169e+00	5.918e+00	6.419e+00	1.227e+11	1.177e+11	1.277e+11	169.45517	30.58954	111749.25+303522.3	169.45516	30.589481	0.872	8.536240461843196	0.02409039092691393	45.733046172573324	-0.9430733756711087
0.8080	0.0000	0.0000	0.0050	4.340e+00	4.307e+00	4.373e+00	1.140e+11	1.132e+11	1.149e+11	169.78904	52.8682	111909.35+525205.4	169.78892	52.868205	0.808	8.635552900318295	0.04172644738928	45.569975729561044	-1.2054562571584884
0.8731	0.0398	0.0293	0.0503	2.850e+01	2.748e+01	2.951e+01	3.812e+11	3.676e+11	3.948e+11	169.88364	57.40755	111932.04+572426.9	169.88353	57.407494	0.8730997	8.873929792649243	0.05079283722741535	45.900921586529954	-1.112887292520526
0.8540	0.1000	0.0734	0.1266	1.864e+00	1.735e+00	1.994e+00	5.669e+11	5.274e+11	6.063e+11	169.90511	65.62418	111937.21+653726.9	169.90508	65.624258	0.854	8.474197656701097	0.09211572349191058	45.6491239214774	-0.9649528216249373
0.8596	0.1000	0.0734	0.1266	9.696e+01	6.471e+01	1.292e+02	1.286e+12	1.171e+12	1.402e+12	169.99045	-11.72223	111957.69-114319.9	169.99043	-11.722211	0.8596	9.0089071293368	0.0399193629468519	45.6652711336412	-1.4835150820968386
0.8280	0.0568	0.0419	0.0717	1.389e+01	1.021e+01	1.756e+01	3.648e+11	3.601e+11	3.696e+11	170.50251	46.4512	112200.60+462704.4	170.50251	46.451239	0.828	9.130192355320029	0.05076551656691414	45.45462555487113	-1.815445886850137
0.8150	0.0000	0.0000	0.0050	3.543e+00	3.371e+00	3.714e+00	3.087e+11	2.937e+11	3.236e+11	170.56403	30.27655	112215.36+301635.7	170.564	30.276601	0.815	8.946505723596752	0.05549293286236412	45.676352590344585	-1.4100322196534043
0.8180	0.0679	0.0502	0.0856	1.300e+01	1.287e+01	1.312e+01	1.738e+11	1.722e+11	1.755e+11	170.59888	30.46287	112223.72+302746.3	170.59887	30.462889	0.818	8.69040932039133	0.05174508701225846	45.4511243306138	-1.379164076178766
0.8190	0.0000	0.0000	0.0050	1.585e+01	1.523e+01	1.647e+01	3.153e+11	3.030e+11	3.277e+11	170.9337	53.47931	112344.09+532845.4	170.93369	53.47936	0.819	8.845928247587649	0.024995390272906124	45.81951711040645	-1.1662902235824346
0.8140	0.0560	0.0414	0.0706	4.937e+00	4.810e+00	5.065e+00	2.302e+11	2.242e+11	2.361e+11	170.94318	29.78792	112346.35+294716.3	170.94315	29.787879	0.814	8.197407006122722	0.14441567586738363	44.86396709352405	-1.4733189989999058
0.8640	0.1976	0.1464	0.2488	1.130e+01	1.082e+01	1.178e+01	2.317e+11	2.218e+11	2.416e+11	171.01732	46.21531	112404.16+461255.0	171.01736	46.215289	0.864	8.916846473227139	0.059543499978393026	45.205742786299396	-1.8509827733289799
0.8270	0.0398	0.0292	0.0504	1.877e+01	1.873e+01	1.880e+01	8.824e+11	8.807e+11	8.840e+11	171.0383	50.83748	112409.19+505015.0	171.03831	50.837563	0.827	9.081348562843914	0.027825593155697336	45.957667252643176	-1.2635603966019746
0.8410	0.0320	0.0238	0.0403	1.995e+01	1.952e+01	2.037e+01	9.323e+10	9.123e+10	9.524e+10	171.06886	12.0005	112416.52+120001.6	171.06885	12.000469	0.841	8.643140700137826	0.05760283065870796	45.224447859404485	-1.558571927134578
0.8040	0.1292	0.0960	0.1624	4.552e+00	4.318e+00	4.786e+00	9.333e+10	8.852e+10	9.813e+10	171.44145	34.46733	112545.92+342802.2	171.44135	34.467306	0.804	8.252582360198522	0.11412719299953646	45.03256966549692	-1.359891781102837
0.8810	0.0467	0.0345	0.0588	7.239e+01	6.311e+01	8.168e+01	2.810e+11	2.406e+11	3.214e+11	171.70526	33.3523	112649.30+332108.1	171.70542	33.352262	0.881	8.688487763371379	0.04785874766342705	45.40178873393652	-1.4265781158360957
0.8710	0.0000	0.0000	0.0050	1.760e+01	1.645e+01	1.875e+01	4.585e+11	4.527e+11	4.643e+11	171.78124	28.91275	112707.50+285445.7	171.78127	28.91271	0.871	8.660020866917684	0.05777332923017277	45.55399120729216	-1.2459087460267642
0.8890	0.1259	0.0928	0.1590	4.247e+01	4.219e+01	4.275e+01	8.707e+11	8.651e+11	8.764e+11	172.25095	11.40659	112900.23+112423.6	172.25098	11.406579	0.889	9.01609658951376	0.03804044163488099	45.160661220620675	-1.9953144552943218
0.8430	0.0561	0.0416	0.0706	2.953e+00	2.537e+00	3.370e+00	2.573e+11	1.755e+11	3.391e+11	172.33631	20.67582	112920.70+204032.7	172.33627	20.675772	0.843	8.466988731845055	0.059929789059339524	45.24865792260092	-1.3582098956453719
0.8220	0.0141	0.0105	0.0178	2.189e+01	2.182e+01	2.197e+01	2.928e+11	2.918e+11	2.939e+11	172.3912	2.94307	112933.90+025634.8	172.39127	2.9430246	0.822	8.629345867700273	0.03418946584981104	45.41929383075893	-1.3499311233425788
0.8080	0.0000	0.0000	0.0050	1.350e+01	1.346e+01	1.355e+01	1.224e+11	1.093e+11	1.354e+11	172.77664	38.47933	113106.36+382845.3	172.77651	38.479267	0.808	8.442244632206249	0.060724781189197136	45.59065548254709	-0.9914682360603938
0.8840	0.0435	0.0321	0.0548	2.532e+01	2.388e+01	2.676e+01	7.778e+10	7.335e+10	8.221e+10	173.25247	59.7461	113300.57+594445.8	173.25237	59.746146	0.884	8.614695322925437	0.12016976970061413	45.59099772243343	-1.1635766868932456
0.8960	0.0000	0.0000	0.0050	1.754e+01	1.659e+01	1.848e+01	1.449e+11	1.371e+11	1.527e+11	173.32434	54.03543	113317.85+540207.4	173.32435	54.035479	0.896	8.57464677191854	0.03561080173854606	45.93686171287526	-0.7776641454445132
0.8370	0.0000	0.0000	0.0050	1.594e+01	1.348e+01	1.841e+01	2.133e+11	1.150e+11	3.116e+11	173.83917	54.37339	113521.41+542224.1	173.83917	54.373459	0.837	8.391992412412257	0.14737203621412687	45.263260504544775	-1.2686109942687198
0.8280	0.0075	0.0056	0.0094	1.637e+01	1.520e+01	1.755e+01	3.357e+11	3.116e+11	3.598e+11	174.11032	20.6598	113626.47+203935.3	174.11031	20.659816	0.828	8.614360867321102	0.019043347115256057	45.52775029731803	-1.2264896564043097
0.8170	0.1259	0.0927	0.1591	1.312e+00	1.212e+00	1.412e+00	3.990e+11	3.686e+11	4.294e+11	174.30974	61.83382	113714.32+615002.0	174.30962	61.833973	0.817	8.689028977472413	0.022609160666084704	45.35487185081163	-1.4740362130620233
0.8930	0.1000	0.0738	0.1262	4.177e+00	4.006e+00	4.348e+00	3.639e+11	3.490e+11	3.788e+11	174.68715	32.86571	113844.92+325156.4	174.68717	32.865686	0.893	8.334927777325687	0.07521099002028622	45.362075546949285	-1.1127313167776391
0.8010	0.0289	0.0212	0.0366	1.063e+01	1.044e+01	1.081e+01	4.955e+11	4.868e+11	5.042e+11	174.95938	49.92422	113950.25+495527.1	174.95936	49.924288	0.801	8.692323663503325	0.022085614498140664	45.495169332471875	-1.3370334174326877
0.8470	0.0257	0.0190	0.0325	1.221e+01	1.183e+01	1.258e+01	2.482e+11	2.406e+11	2.558e+11	175.0681	46.46306	114016.34+462746.9	175.0681	46.46305	0.847	8.17136619469432	0.18281420898975548	45.47478489825458	-0.8364603828409739
0.8776	0.0251	0.0184	0.0318	6.190e+01	5.881e+01	6.500e+01	2.894e+11	2.749e+11	3.038e+11	175.36596	51.09034	114127.86+510525.5	175.36611	51.090429	0.8776	8.647920020450798	0.06478458206068209	45.98607865399737	-0.8017204528546672
0.8439	0.0000	0.0000	0.0050	2.096e+01	-3.276e+01	7.468e+01	1.843e+11	8.146e+10	2.870e+11	175.55431	43.90559	114213.02+435420.1	175.55426	43.905606	0.8439006	8.443780383276081	0.06723789729633137	45.807272496460186	-0.7763869732171325
0.8940	0.1036	0.0770	0.1302	8.828e+00	8.564e+00	9.092e+00	2.712e+10	2.631e+10	2.793e+10	176.05669	23.61857	114413.59+233707.0	176.05665	23.618638	0.894	8.657490561253425	0.11739495220227232	45.270865741817595	-1.5265039058370677
0.8460	0.0961	0.0708	0.1214	1.614e+01	1.570e+01	1.659e+01	3.310e+11	3.218e+11	3.401e+11	176.13748	45.83624	114432.98+455010.3	176.13743	45.836216	0.846	8.260590529804626	0.16078733770355855	45.355865587297586	-1.0446040289082765
0.8170	0.0126	0.0093	0.0159	7.677e+00	7.614e+00	7.741e+00	3.610e+11	3.580e+11	3.640e+11	176.76912	64.08128	114704.63+640452.4	176.76924	64.081309	0.817	8.396117927663639	0.04038641129417913	45.42529949350716	-1.1106975205577145
0.8967	0.0288	0.0212	0.0365	2.027e+01	1.721e+01	2.332e+01	4.155e+11	3.499e+11	4.811e+11	176.90977	46.6018	114738.34+463606.5	176.90983	46.60183	0.8967	9.264825039537547	0.06975794889146468	46.03132218717105	-1.3733819387677342
0.8750	0.0115	0.0084	0.0145	6.693e+01	5.151e+01	8.236e+01	3.129e+11	2.104e+11	4.154e+11	177.7062	50.42756	115049.49+502539.1	177.7062	50.427628	0.875	9.05514406754083	0.030705229703066838	46.115183821612206	-1.0798393323298612
0.8968	0.0075	0.0055	0.0095	5.505e+01	5.435e+01	5.574e+01	2.573e+11	2.541e+11	2.606e+11	178.86904	41.20272	115528.57+411209.9	178.86905	41.20275	0.8968	8.639366905803678	0.06849497810914795	45.99373185313326	-0.7855141390716531
0.8729	0.0000	0.0000	0.0050	5.705e+01	3.400e+01	8.009e+01	1.135e+12	5.171e+11	1.752e+12	178.92722	2.23641	115542.53+021411.0	178.92723	2.2364057	0.8729	9.28265110691698	0.02615237079849479	46.20243188436702	-1.2200983089511939
0.8340	0.0000	0.0000	0.0050	6.696e+00	6.575e+00	6.817e+00	3.148e+11	3.092e+11	3.205e+11	179.07006	46.39157	115616.82+462329.4	179.07009	46.391518	0.834	8.716533162771915	0.09492622098815305	45.468570180532176	-1.3878420686409767
0.8967	0.0320	0.0235	0.0406	4.464e+01	4.359e+01	4.570e+01	8.880e+11	8.669e+11	9.090e+11	179.68214	47.62137	115843.71+473717.1	179.68212	47.62143	0.8967	9.384570401891919	0.04193320095543003	46.20883162544274	-1.3156178628504147
0.8088	0.0702	0.0517	0.0886	1.679e+00	1.674e+00	1.684e+00	2.239e+11	2.233e+11	2.245e+11	180.50613	15.97424	120201.46+155827.2	180.50611	15.974238	0.8088	8.771740057854233	0.044067663665082815	45.48925973763574	-1.4223594066197285
0.8280	0.1451	0.1072	0.1829	1.156e+01	9.004e+00	1.411e+01	5.388e+11	4.142e+11	6.634e+11	180.50854	9.28379	120202.06+091701.9	180.50861	9.2838698	0.828	7.974484768089798	0.1849633168050747	45.06885451812952	-1.0455093363615158
0.8376	0.0631	0.0464	0.0798	4.516e+01	3.972e+01	5.061e+01	3.732e+11	3.478e+11	3.986e+11	181.57232	38.20973	120617.35+381234.9	181.57232	38.209716	0.8376	9.485738568098412	0.12568847819119344	46.17488115858812	-1.450736495911528
0.8110	0.0510	0.0377	0.0643	5.257e-01	5.074e-01	5.440e-01	4.105e+11	3.962e+11	4.248e+11	181.82996	47.0454	120719.21+470243.2	181.83008	47.045403	0.811	8.564778510334435	0.2317823074699846	44.84585382750076	-1.8588037692349106
0.8673	0.0093	0.0068	0.0117	6.677e+00	6.625e+00	6.728e+00	5.868e+11	5.823e+11	5.913e+11	182.32318	20.03855	120917.57+200218.7	182.32322	20.038546	0.8673	8.82849618627755	0.03701804149921846	46.09255347833213	-0.8758217943466582
0.8014	0.0192	0.0143	0.0242	1.813e+01	1.771e+01	1.856e+01	8.477e+10	8.277e+10	8.676e+10	182.46537	28.3511	120951.68+282103.7	182.46538	28.351034	0.8014	8.830265166381704	0.10209545442940933	45.3876282674863	-1.5825159852966417
0.8400	0.0000	0.0000	0.0050	8.659e+00	7.163e+00	1.016e+01	1.775e+11	1.456e+11	2.094e+11	183.27386	53.03583	121305.69+530209.2	183.27369	53.035959	0.84	8.55209408636917	0.06099574093155736	45.5762699256281	-1.1157032471423103
0.8570	0.0094	0.0070	0.0119	1.549e+01	1.031e+01	2.068e+01	3.082e+11	1.069e+11	5.094e+11	183.46677	32.41707	121352.03+322501.3	183.46679	32.417039	0.857	8.856401202569206	0.02886730035719608	45.739604422199626	-1.2566758667708167
0.8110	0.0591	0.0439	0.0744	1.476e+01	1.457e+01	1.495e+01	4.555e+10	4.497e+10	4.613e+10	183.53521	36.89841	121408.46+365354.2	183.53525	36.8984	0.811	8.795652438101557	0.2213173120827076	45.3676065358171	-1.5679249886856914
0.8370	0.1707	0.1266	0.2149	2.243e+01	1.782e+01	2.705e+01	1.729e+11	1.292e+11	2.167e+11	183.55026	50.73466	121412.07+504404.5	183.55032	50.734673	0.837	8.89233342287635	0.1276247679435517	44.93713179881299	-2.095080710464595
0.8080	0.0391	0.0289	0.0493	3.570e+01	3.095e+01	4.044e+01	1.375e+11	1.370e+11	1.381e+11	184.07238	54.20081	121617.38+541202.8	184.07244	54.200849	0.808	8.3546540539244	0.1329810059403794	45.503510720823705	-0.9910224195019312
0.8420	0.0000	0.0000	0.0050	8.193e+00	7.112e+00	9.273e+00	2.135e+11	1.704e+11	2.565e+11	184.31386	41.4447	121715.32+412640.9	184.31385	41.444707	0.842	8.351889153822286	0.08500466167953653	45.27142031661236	-1.2203479236111667
0.8103	0.0000	0.0000	0.0050	3.631e+01	3.422e+01	3.841e+01	4.857e+11	4.577e+11	5.137e+11	185.60316	39.56967	122224.75+393410.8	185.60316	39.569677	0.8103	9.052321840126202	0.029703371909624087	45.92069520290484	-1.2715057236226015
0.8746	0.0249	0.0183	0.0316	2.829e+01	1.099e+01	4.560e+01	2.338e+11	1.029e+11	3.647e+11	186.18784	49.43193	122445.09+492554.8	186.18789	49.43192	0.8746	8.708856593230031	0.07148693487571166	46.157139000500266	-0.6915966791310029
0.8280	0.0108	0.0080	0.0137	2.523e+01	2.512e+01	2.534e+01	3.375e+11	3.360e+11	3.390e+11	186.3657	67.83651	122527.75+675011.4	186.36559	67.836584	0.828	8.17124963826831	0.10079095394919704	45.29324311212173	-1.0178856125478186
0.8540	0.0000	0.0000	0.0050	2.496e+01	2.199e+01	2.792e+01	2.028e+11	1.138e+11	2.917e+11	186.83606	19.27123	122720.65+191616.4	186.83606	19.271232	0.854	8.778269552952109	0.05827964271409243	45.64499867892459	-1.273149960428759
0.8726	0.0000	0.0000	0.0050	3.698e+01	-3.643e+01	1.104e+02	3.055e+11	2.427e+11	3.684e+11	186.87941	8.46373	122731.06+082749.3	186.87945	8.4637142	0.8726	8.53281721397644	0.053097571791276485	46.01511945945585	-0.6575768409218236
0.8120	0.0099	0.0073	0.0124	5.371e+00	5.039e+00	5.703e+00	2.525e+11	2.369e+11	2.682e+11	187.67365	8.51221	123041.68+083043.9	187.67368	8.5122044	0.812	8.333157112793796	0.04260249346602108	45.36191328471863	-1.1111229144764005
0.8499	0.0732	0.0537	0.0928	7.233e+01	6.983e+01	7.482e+01	6.555e+11	6.329e+11	6.781e+11	188.22101	36.7331	123253.03+364359.2	188.22098	36.733122	0.8499	9.472818871477072	0.05791681723950937	46.00573035759298	-1.6069676002853284
0.8130	0.1259	0.0931	0.1587	1.964e+01	1.877e+01	2.050e+01	2.627e+11	1.858e+11	3.395e+11	188.39063	34.73096	123333.74+344351.4	188.39059	34.73096	0.813	8.122433188818507	0.08565599390560179	45.181182861540066	-1.081129413679678
0.8470	0.0344	0.0253	0.0434	1.276e+01	1.207e+01	1.344e+01	9.834e+10	5.612e+10	1.406e+11	188.39783	52.48532	123335.48+522907.1	188.39785	52.485382	0.847	8.38497526888122	0.0892075390704361	45.56416307718698	-0.9606912780954745
0.8097	0.0000	0.0000	0.0050	1.411e+01	1.355e+01	1.467e+01	2.869e+11	2.755e+11	2.982e+11	188.82284	49.55474	123517.46+493317.1	188.82275	49.55477	0.8097	8.398490175473132	0.06709763744449009	45.19966950912819	-1.3386997527461768
0.8240	0.0905	0.0668	0.1142	7.566e+00	1.477e+00	1.365e+01	6.651e+10	2.658e+10	1.064e+11	189.14058	65.9771	123633.74+655837.5	189.14058	65.977173	0.824	9.017044783687723	0.03895699482543103	45.51016880231264	-1.6467550677763187
0.8900	0.0281	0.0208	0.0355	0.000e+00	0.000e+00	1.000e-02	2.790e+11	2.704e+11	2.877e+11	190.67074	49.05341	124240.95+490312.2	190.67064	49.053471	0.89	8.508319488139731	0.06738792037553312	45.52571433306762	-1.1224842414733498
0.8690	0.0251	0.0185	0.0318	2.438e+01	1.335e+01	3.541e+01	4.849e+11	2.286e+11	7.413e+11	190.86528	48.64327	124327.64+483835.8	190.86517	48.643257	0.869	8.098850971600486	0.13438806295459496	46.00646618876193	-0.23226386923979644
0.8179	0.0603	0.0445	0.0762	2.203e+01	2.078e+01	2.328e+01	2.923e+11	2.757e+11	3.088e+11	191.16203	29.0875	124438.88+290514.9	191.16201	29.087499	0.8179	8.690865682247646	0.07594556816407202	45.598731828652404	-1.232012939996478
0.8650	0.1511	0.1113	0.1909	8.240e+00	7.932e+00	8.548e+00	1.689e+11	1.626e+11	1.753e+11	191.94285	59.36239	124746.28+592144.4	191.94288	59.362416	0.865	8.641594566975783	0.2669818697887849	45.244323076405436	-1.537150576971584
0.8540	0.0879	0.0649	0.1109	3.081e+01	2.922e+01	3.240e+01	2.392e+11	2.266e+11	2.518e+11	192.08627	58.17843	124820.69+581042.2	192.08621	58.178463	0.854	9.263465991307722	0.04862330293038119	45.54934954311023	-1.8539955345987276
0.8770	0.0575	0.0429	0.0721	1.187e+01	1.151e+01	1.222e+01	8.947e+10	8.678e+10	9.215e+10	193.05165	18.24011	125212.38+181424.4	193.0516	18.240118	0.877	8.378018115371336	0.05790055028684541	45.389259230038	-1.1286379717345734
0.8320	0.0763	0.0562	0.0964	3.426e+00	3.383e+00	3.469e+00	3.011e+11	2.973e+11	3.049e+11	193.14737	47.323	125235.36+471922.5	193.14736	47.322939	0.832	8.99585368042453	0.02818607768200693	45.66810160280922	-1.4676311640165436
0.8740	0.0000	0.0000	0.0050	1.410e+02	-8.623e+01	3.682e+02	1.165e+12	1.102e+12	1.228e+12	193.20779	11.49256	125249.86+112933.1	193.20779	11.492541	0.874	9.333895901905535	0.020041519973520504	46.678914056665015	-0.7948609316417575
0.8970	0.0358	0.0264	0.0451	7.182e+00	7.069e+00	7.294e+00	1.472e+11	1.449e+11	1.496e+11	193.67924	47.52013	125443.01+473112.5	193.67923	47.52015	0.897	8.508619292013709	0.06398438568757574	45.60952576912532	-1.0389726092896263
0.8222	0.0000	0.0000	0.0050	8.430e+01	7.074e+01	9.787e+01	3.941e+11	3.288e+11	4.594e+11	193.84722	20.02559	125523.33+200132.0	193.84723	20.025568	0.8222	8.845654558434674	0.04454091183656129	46.08855586179622	-0.8969777830396881
0.8120	0.1995	0.1467	0.2524	3.681e+01	3.611e+01	3.752e+01	7.485e+11	7.342e+11	7.627e+11	194.12482	-0.5516	125629.94-003305.9	194.12476	-0.55164762	0.812	7.825538257869882	0.23416752930423068	45.20498211975173	-0.7604352245193857
0.8050	0.0302	0.0222	0.0382	2.823e+01	1.726e+01	3.920e+01	1.312e+11	6.279e+10	1.996e+11	194.6149	63.95882	125827.59+635731.7	194.61495	63.958876	0.805	9.195083823858976	0.04351871731606861	45.85069456524593	-1.4842683450142824
0.8802	0.0669	0.0492	0.0846	8.009e+01	6.124e+01	9.894e+01	3.854e+11	2.925e+11	4.784e+11	194.89193	-2.90114	125934.06-025404.3	194.89191	-2.9011631	0.8802	8.602599741479828	0.05804687823660727	45.846266754637455	-0.8962120732436107
0.8340	0.0640	0.0470	0.0811	0.000e+00	0.000e+00	1.000e-02	5.926e+11	5.841e+11	6.011e+11	195.00912	11.82458	130002.18+114928.4	195.00909	11.824568	0.834	9.097972554490095	0.03841460918412293	45.77662413712588	-1.4612275037654536
0.8380	0.0000	0.0000	0.0050	3.243e+00	3.107e+00	3.379e+00	1.512e+11	1.449e+11	1.575e+11	195.1508	58.91708	130036.16+585501.2	195.15077	58.917114	0.838	8.526356405825304	0.06621491361116476	45.29359799198847	-1.3726375002380709
0.8626	0.0265	0.0194	0.0335	5.439e+01	4.781e+01	6.097e+01	4.226e+11	3.105e+11	5.347e+11	195.52072	23.33601	130204.97+232009.6	195.52074	23.336029	0.8626	8.756000515006988	0.04443867488448716	46.19389617634456	-0.7019834250636665
0.8071	0.0631	0.0461	0.0801	3.271e+01	3.236e+01	3.305e+01	6.649e+11	6.579e+11	6.720e+11	195.53252	58.90871	130207.79+585431.3	195.53257	58.908713	0.8071	8.500327403940288	0.09909089199104731	46.392413887314355	-0.24779260302717013
0.8940	0.1585	0.1165	0.2005	4.694e+01	3.702e+01	5.685e+01	1.808e+11	1.137e+11	2.480e+11	195.60083	47.49747	130224.21+472950.8	195.60088	47.497469	0.894	9.038984541676221	0.03495273054829796	45.81178670106513	-1.3670769270123275
